duration,rms,max_amplitude,min_amplitude,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,zcr_mean,zcr_std,spectral_contrast_mean,spectral_contrast_std,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,harmonic_ratio,percussive_ratio,pitch_mean,pitch_std,pitch_range,tempo,beat_strength,dominant_freq,freq_peak_concentration,low_freq_energy,mid_freq_energy,high_freq_energy,class,file_path,file_name,predicted_class,confidence,entropy
7.6,0.05177366,0.4212036,0.0,1576.770883426172,290.0163621409374,2285.8694788291114,506.5297459078199,1661.263713430851,489.8837758013017,0.000119207376,0.00028177127,0.052194148936170214,0.009651748479169326,18.502910041318916,7.055038678592003,-411.8941,22.84896,161.94977,14.426153,4.4484076,16.676218,-51.831722,13.746266,-28.45358,18.16725,12.958068,21.044209,22.44097,15.031467,15.450254,11.833575,12.616043,12.780755,17.147732,13.527665,11.028453,12.648659,0.99493563,14.057487,6.0708632,17.455334,0.9541726508004371,0.00822217480052753,1242.4624,435.30307,2528.8882,[191.40625],2.8333333333333335,931.5,46.76402047633532,0.008686368478143056,0.9827289009262223,0.008584730595634265,khong_vong,dataset\khong_vong-ss7\Recording_114.wav,Recording_114.wav,khong_vong,0.999985933303833,9.324329054849164e-05
7.0,0.022568816,0.103515625,0.0,1990.59164006862,250.6894584453392,2824.866257261336,459.2888346834377,2161.0672675894584,396.445788212212,0.0004093019,0.00043438582,0.06576118985735009,0.011476527258251983,17.412031939409406,6.900699117390881,-455.86435,24.277641,165.84047,10.397386,-19.173162,9.537811,-29.37119,14.688687,-8.111169,15.915403,37.51477,11.146582,22.176031,13.559467,8.798322,15.255157,-2.0740733,10.059129,2.8030374,10.199964,5.98014,10.280875,-4.673481,9.949684,17.172422,11.118249,0.9446418775327498,0.010171160630225915,1369.0073,601.73456,3396.7534,[105.46875],1.8333333333333333,1391.1666666666665,91.19240343605624,0.03928083519743438,0.8776677300853936,0.08305143471717137,khong_vong,dataset\khong_vong-ss7\Recording_115.wav,Recording_115.wav,khong_vong,0.999504566192627,0.0023120424299071973
6.8,0.060716625,0.31933594,0.0,1608.5006966220653,502.12692932608286,2301.840492342031,776.4880780794296,1864.2256067154256,1282.9943741219038,0.00017695349,0.00042023286,0.05061030433994197,0.016529930125675343,19.009598789385517,6.890642369252821,-389.2167,20.416641,163.78972,15.314627,0.39754122,16.947361,-59.8338,16.638054,-34.815964,18.831505,-1.3310214,16.615778,5.223678,11.268121,-0.3470148,11.917168,10.243263,10.167442,22.110819,8.402501,18.558428,8.280856,11.304878,9.922489,11.796522,11.069169,0.9516875571863096,0.009482809380860675,1145.9781,491.8758,3387.0354,[215.33203125],3.1666666666666665,845.3333333333333,0.6291528696059003,0.004332644513528403,0.9602766823569686,0.03539067312950268,khong_vong,dataset\khong_vong-ss7\Recording_116.wav,Recording_116.wav,khong_vong,0.9999332427978516,0.00038657449190042246
8.6,0.017487241,0.14318848,0.0,2424.2191958900044,465.12713272222356,3683.867613205238,908.639086984625,4413.598585589942,2247.158877151984,0.0013461518,0.0017529308,0.0527069859163443,0.03029997236186045,16.739592451370505,6.340877010396145,-486.5893,56.359074,135.76134,23.579044,1.3975986,23.252586,-2.7584028,21.414364,7.0990696,18.286215,23.737864,10.699448,1.9363899,10.662183,-0.6971101,10.161147,8.312555,12.996773,10.497475,7.2870197,6.279957,8.065048,-0.49483433,7.393407,18.766743,7.013347,0.9427353224724428,0.023739102625723593,1182.9973,766.6819,2551.5996,[105.46875],1.5,1508.5,0.478713553878173,0.09277416994797896,0.7472894164269372,0.15993641362508296,khong_vong,dataset\khong_vong-ss7\Recording_117.wav,Recording_117.wav,khong_vong,0.9773420691490173,0.06682623112747936
7.0,0.047874972,0.24908447,0.0,1943.1075193304,1293.9833500563502,3326.2462662981607,1480.3211534211077,3328.066916253627,4452.306001768274,0.0012647492,0.0047735204,0.03530925108800774,0.011301003841019236,17.31233868177088,6.161312600313219,-438.94217,47.12669,161.11624,37.62848,44.714417,13.218005,-9.888311,13.341376,-26.436165,17.205639,-21.724613,14.93583,-19.864922,12.604434,-9.809596,9.44734,-6.6682944,7.208044,5.0550284,8.242725,5.1090217,9.941004,1.0493758,11.615272,12.852605,9.094627,0.9173601786975535,0.01701090370458156,755.5586,360.29654,3670.6821,[191.40625],2.0,756.6666666666666,202.03215090673066,0.005380562806551956,0.9944596701160395,0.0001597670774082639,khong_vong,dataset\khong_vong-ss7\Recording_118.wav,Recording_118.wav,khong_vong,0.9992296695709229,0.003453836729293684
6.8,0.044839427,0.3083496,0.0,1424.3355631850338,418.37291431823957,2660.7866579159836,684.7536436808293,1502.1595820236944,1153.7685270801041,0.00031022143,0.00069244334,0.03466041314071567,0.008433522950886197,17.556498245157822,6.0137863471807815,-446.33365,30.535345,169.87648,22.094584,40.414993,11.660973,-8.62685,13.88964,-27.807112,16.25489,-18.486774,11.47819,-13.801613,12.6097765,-2.4774528,14.042217,1.1096396,10.502532,7.0170426,9.310057,2.5109954,8.478003,-6.250221,10.527363,9.637643,8.787246,0.9231767502024232,0.01617213971198484,742.578,299.18823,1949.8599,[151.99908088],2.0,756.6666666666666,155.58968474805775,0.006806107100476215,0.9931005349476504,9.335795187323068e-05,khong_vong,dataset\khong_vong-ss7\Recording_119.wav,Recording_119.wav,khong_vong,0.9961471557617188,0.01392539562266781
6.7,0.11504826,0.56259155,0.0,1341.9776826907384,340.4838903980866,2338.709312567038,758.9148137490793,1384.8723479811413,918.1501668939019,0.00015442679,0.000624071,0.033166291404738875,0.004471875815069574,18.285767086304546,6.3303572716943375,-366.15042,36.47993,149.70818,18.221453,28.897547,14.831068,-28.221518,15.239866,-32.780926,8.069516,-18.657036,7.191058,-18.128496,9.172104,-22.239498,10.727843,-6.7892013,7.824002,13.726264,8.138624,19.492388,10.181155,13.505014,9.669111,4.6507273,7.509217,0.9768203736752347,0.009345729700002008,805.1972,350.09195,2362.9736,[72.78829225],1.1666666666666667,835.3333333333333,84.86089925414545,0.0006763573525153684,0.9987441833077016,0.0005794593397826342,khong_vong,dataset\khong_vong-ss7\Recording_12.wav,Recording_12.wav,khong_vong,0.9993669390678406,0.002746119896307172
7.1,0.043928146,0.2940979,0.0,1418.6616576820998,396.3503478949077,2650.08429434693,734.7595838156625,1404.8228398513056,1112.3317476681368,0.00025226484,0.00039399104,0.033157791344294,0.005861245640265681,17.56591720552399,6.154242130244333,-446.29745,25.63883,155.61763,18.378103,44.018215,8.9108095,-12.815054,15.745889,-30.126703,17.097752,-25.430635,10.289135,-22.915924,8.381643,-10.3736725,8.684759,0.118291914,8.861808,12.841581,8.703155,15.104843,8.611157,8.830508,11.445094,14.690414,14.502117,0.9244909903719292,0.016483219395565865,710.325,212.31082,1597.9937,[89.10290948],1.1666666666666667,756.8333333333333,74.79887105505746,0.004543270236379426,0.9953820490731886,7.468069043149186e-05,khong_vong,dataset\khong_vong-ss7\Recording_120.wav,Recording_120.wav,khong_vong,0.9994390606880188,0.0024979625999428856
6.8,0.048685025,0.2888794,0.0,1874.5018276613114,1066.4907058407152,3092.3893253204633,1364.6274362794522,3431.7761537415377,3821.711710148805,0.0015427218,0.0035728721,0.034112631467601545,0.010373385932147641,17.30085786515947,6.522751605276379,-482.2505,48.31506,140.56384,41.470806,39.618248,10.328246,-1.4909567,19.096985,-14.081977,27.93653,-11.327603,22.425184,-13.675938,14.761056,-4.996696,8.676626,2.0761156,8.000291,13.789143,8.414373,13.646243,8.552538,3.5804043,8.23637,10.69891,8.592802,0.9773507429523284,0.004840446001753353,649.1536,310.58826,2631.0981,[215.33203125],2.5,756.3333333333333,0.7234178138070203,0.004130440327379706,0.9958205216639234,4.903800869655531e-05,khong_vong,dataset\khong_vong-ss7\Recording_121.wav,Recording_121.wav,khong_vong,0.9888613820075989,0.03432594178894448
7.2,0.0061538317,0.07064819,0.0,3085.791279162876,746.6161260826898,4244.984370593361,738.7152521273772,6070.572318514265,2820.609302937484,0.0043990375,0.006649172,0.06063848676257253,0.018088775903432677,16.236395950722226,5.660186252041157,-512.9273,40.525013,129.5347,17.805838,-17.250889,14.044437,-4.2068605,15.060615,12.512288,9.623178,30.879704,8.698509,8.10508,9.263444,5.954914,8.990175,-0.26407877,7.1168985,7.349725,9.395905,2.702384,9.003768,-6.460739,8.771547,14.690318,9.171638,0.8637736194334812,0.053266436032021,1286.8672,777.9749,2936.4634,[151.99908088],2.3333333333333335,1507.8333333333333,708.14815932512,0.20617259915896935,0.6868756881965039,0.10695171264451918,khong_vong,dataset\khong_vong-ss7\Recording_123.wav,Recording_123.wav,khong_vong,0.9983487129211426,0.006803393777682286
7.1,0.017416876,0.11288452,0.0,2313.660576221581,936.5849162929503,3523.063491633008,837.4191380925497,3576.5942335589943,2741.436239376361,0.0017551197,0.0045991614,0.046873111097678916,0.015958058487663757,17.04888398616396,5.97578250897378,-484.48254,23.460278,143.98357,18.45496,-7.710029,13.498432,-18.899033,11.777582,-9.750989,12.363699,9.184536,15.45366,4.397893,10.62797,14.178923,8.614714,12.629977,9.446996,16.996067,10.546173,9.501117,9.304057,-5.2098384,9.932451,16.60695,14.940125,0.9431033972017483,0.017744038926400054,1216.9371,597.2286,3820.5325,[178.20581897],3.0,835.6666666666666,43.97058360111021,0.03473207123735427,0.9449133119576222,0.020354616805022558,khong_vong,dataset\khong_vong-ss7\Recording_124.wav,Recording_124.wav,khong_vong,0.999794065952301,0.0010062123521908488
6.9,0.017075256,0.13479614,0.0,2155.0051630822404,558.8572454440696,3609.821825549629,810.9936924156586,3601.9592639325433,2439.4679678941093,0.00095876516,0.001219384,0.03715187530222437,0.011317841348636346,17.365505404044956,6.100619257170168,-497.9068,26.256252,141.14096,17.678293,11.435714,12.362374,-10.313073,15.893096,-10.179076,13.213063,5.537336,10.185634,1.5068773,8.309141,10.282026,6.982824,14.508456,8.213786,23.515942,9.445704,19.631302,10.654405,1.7715182,13.601404,10.214902,14.239885,0.9635288150687674,0.008504972533514593,977.8243,492.91562,2473.399,[75.99954044],1.3333333333333333,923.6666666666666,1.2867918764638249,0.04745744397725704,0.9475353449611179,0.0050072110616240515,khong_vong,dataset\khong_vong-ss7\Recording_125.wav,Recording_125.wav,khong_vong,0.9999200105667114,0.00043416002913685466
6.5,0.01511716,0.20074463,0.0,4429.102856253526,1653.2896989117314,5462.155617168695,1231.1024693454447,10523.155581328578,5102.070322078158,0.020823091,0.036909435,0.08311831328578337,0.03930231862723366,16.182171671058704,6.040722452104325,-406.7446,89.116455,109.94576,27.628998,6.093722,18.961739,-15.539041,15.172428,9.9115095,13.814193,23.941587,11.0283165,17.817581,12.066553,9.558038,10.17758,-7.9124217,9.413756,-3.7568243,7.636254,-0.20249641,6.6514206,0.91393214,10.193515,6.7594433,9.385087,0.565389286927402,0.2654347951245972,1316.991,851.5766,3822.2485,[101.33272059],1.3333333333333333,1373.8333333333333,67.62253076206679,0.13112609634071354,0.8010776619271193,0.0677962417321661,khong_vong,dataset\khong_vong-ss7\Recording_126.wav,Recording_126.wav,khong_vong,0.8889309167861938,0.18589603766509444
6.7,0.010443911,0.09802246,0.0,3992.9332812578564,2994.7426956006843,4462.690328413216,1694.7805825288503,6860.386884973404,6286.957439245596,0.010808402,0.029991755,0.08603383401837524,0.07190639549043289,17.14843887056611,6.441204634700654,-484.81726,40.5409,119.953316,43.367462,-8.392036,24.145939,-18.619074,13.399064,10.750954,16.593424,36.38823,9.699856,19.663967,11.101821,5.6186047,11.634085,-6.7772717,8.269622,4.913886,8.801351,12.125303,10.113758,1.0381209,11.215927,16.32013,13.428789,0.9037447326698299,0.02993092456766842,1459.8004,599.6198,3730.9124,[143.5546875],2.1666666666666665,1512.3333333333333,674.8829217394343,0.2077015529620168,0.7140953767457604,0.07820307029222023,khong_vong,dataset\khong_vong-ss7\Recording_127.wav,Recording_127.wav,khong_vong,0.9994425177574158,0.00247006427379271
6.9,0.010964076,0.11395264,0.0,2491.7084393226537,566.158653177535,3626.9256307666465,623.2827034168914,3612.2468870889747,1960.3189274528609,0.0010445833,0.0016288125,0.06142710348162476,0.01478618150241234,17.21588704558867,6.632843719534197,-495.13333,33.282024,140.5142,17.759604,-20.511053,12.225781,-21.45842,14.843789,1.0944552,14.222741,38.74171,9.332775,19.337088,9.875925,8.244783,13.413563,-3.6421745,10.666239,7.514007,9.90782,12.464823,9.306353,-0.23830415,10.448896,17.137518,12.480051,0.8886568754423999,0.031985347254452436,1498.0128,496.81097,2637.3855,[166.70866935],2.5,61.5,550.6775626948637,0.15882366029122919,0.7923928288350854,0.048783510873682635,khong_vong,dataset\khong_vong-ss7\Recording_128.wav,Recording_128.wav,khong_vong,0.999976396560669,0.0001461643461693275
6.8,0.008626098,0.102142334,0.0,2625.903319603704,960.4445569871782,4004.426421807006,884.3933809684167,4816.14869816852,3375.202172277332,0.0021029124,0.0029855317,0.04824067637814313,0.018915728994436408,16.785553262782226,5.897053448402191,-505.8432,29.647058,139.09671,23.169502,-4.4940753,15.773304,-7.0105,19.5336,2.9723616,17.727959,31.100338,8.580748,17.520048,11.830713,12.749489,12.363141,1.5037245,9.2912,10.419193,8.655831,9.290274,7.683425,-6.988053,6.888749,11.780561,10.078654,0.9083782865219985,0.024997557562243037,1154.0342,669.45026,3719.8691,[105.46875],1.1666666666666667,61.5,583.5847467734799,0.25882173277169956,0.6657089079653801,0.07546935926291652,khong_vong,dataset\khong_vong-ss7\Recording_129.wav,Recording_129.wav,khong_vong,0.9978421926498413,0.008741413159221575
6.8,0.10336025,0.6296387,0.0,1340.593032496001,331.8206074785042,2368.95259251822,690.9560868441002,1454.4283426015475,900.7727628880814,0.00022045198,0.0004137702,0.03252312016441006,0.00487795995756837,17.795400309241614,5.932600870317858,-367.02945,29.748825,149.84969,21.303776,34.744488,14.71297,-26.15305,16.413506,-29.844006,10.119069,-17.89897,7.711661,-18.070143,7.501714,-20.944527,8.185644,-8.311011,6.046499,9.430011,7.5167675,15.411355,8.591195,9.889099,8.530964,2.8224738,8.379125,0.9727421036704332,0.011167881095653769,818.00696,412.6367,2391.782,[68.90625],1.1666666666666667,834.8333333333333,64.03194732145647,0.0010693297681731277,0.9984344433106069,0.0004962269212201531,khong_vong,dataset\khong_vong-ss7\Recording_13.wav,Recording_13.wav,khong_vong,0.9993126392364502,0.003010219638336365
8.6,0.009613355,0.070739746,0.0,2799.8270300694567,795.7097892686985,3998.416636162395,855.0524028771736,4933.9357357652325,3162.9477815973087,0.0016301351,0.0024822592,0.06211466392649903,0.018943432502760357,17.380941376726128,6.466611793298843,-497.52298,36.40302,132.30879,19.175442,-13.548103,15.427314,-11.603086,14.302853,12.504076,11.508641,42.09795,8.240688,14.6678,9.7991085,1.6788465,9.260352,-10.028599,6.3572354,7.997962,11.151066,11.9494505,7.813725,3.7282987,7.403886,20.519924,10.605942,0.8440799573456746,0.07685852030230449,1462.2965,641.4314,3206.0483,[172.265625],2.5,61.5,683.9115976011325,0.18044207920546407,0.6580036793888506,0.16155424140568234,khong_vong,dataset\khong_vong-ss7\Recording_130.wav,Recording_130.wav,khong_vong,0.9997894167900085,0.001064672741289892
6.7,0.021142961,0.10656738,0.0,2044.5875208261332,1019.8032856054252,3160.1774247253315,924.5727172794769,2658.4551045696326,2712.2837247243415,0.001285399,0.006392277,0.04917946083172147,0.020258858957098624,18.320701999574737,6.698980000839782,-466.14615,26.149025,160.7002,21.636786,-8.14287,16.552849,-34.02003,14.983959,-20.923412,15.83213,10.78609,12.922722,4.5439935,8.834158,12.550286,8.636281,11.09124,7.129937,24.144314,6.734694,22.621677,7.3256464,0.77194834,10.696669,11.0072775,14.17153,0.9487273652799796,0.016627237439559545,1193.6211,486.81497,3206.921,[97.50884434],1.3333333333333333,834.1666666666666,50.425037872513734,0.03457822055032666,0.9548714846963503,0.01055029475332267,khong_vong,dataset\khong_vong-ss7\Recording_131.wav,Recording_131.wav,khong_vong,0.9999591112136841,0.00024929430675228324
6.6,0.0106979655,0.09573364,0.0,3828.2002642745438,1763.29289863855,4810.447670868933,1435.6589081166878,7958.330342571325,5562.007457625967,0.006261094,0.015828107,0.07696615842601548,0.027669958389677243,17.197451192991583,6.52152639755764,-462.66193,50.717834,118.46849,27.396982,-11.597803,23.109919,-27.807865,20.910458,9.340038,14.2196865,34.402042,15.923762,19.01514,13.081865,5.366934,11.422668,-2.6086261,10.451705,5.8773904,11.089651,6.825249,10.5765295,-1.5298225,9.427506,10.305994,14.637328,0.8175675937111454,0.07133778538397952,1488.9376,661.962,3790.5752,[120.18531977],1.1666666666666667,1512.3333333333333,575.5363114811553,0.0815023170304097,0.7917513628217733,0.12674632014781467,khong_vong,dataset\khong_vong-ss7\Recording_132.wav,Recording_132.wav,khong_vong,0.9995768666267395,0.0019105186503269348
6.9,0.009595322,0.08596802,0.0,3299.3465203015708,1400.4298244004867,4462.70671055029,1006.764131244593,6581.87135441852,4222.46234875232,0.0054825074,0.018094841,0.06297978118955512,0.03294364287094327,16.776538799831833,6.096147890534852,-481.30457,40.58798,124.744774,26.969687,-7.7924423,15.421369,-18.831825,19.037777,1.7102284,19.403437,27.564915,17.214209,13.928697,11.84779,11.47429,12.627644,-3.2442477,8.247266,9.4733515,11.751661,8.197396,11.109588,2.4507046,10.415021,10.394979,11.964286,0.906675837461604,0.02640135068863503,1256.2782,595.8999,3641.6528,[123.046875],1.8333333333333333,1241.3333333333333,511.1456763976391,0.1190567920222247,0.7930541021857054,0.08788910579206716,khong_vong,dataset\khong_vong-ss7\Recording_133.wav,Recording_133.wav,khong_vong,0.9999659061431885,0.00021935994453076163
6.9,0.023057917,0.9970093,0.0,3148.902166241484,1207.6974679369005,4396.519183014325,1140.0771318617724,6704.906329333898,4206.922102844114,0.0044360417,0.009670199,0.0574944088491296,0.02446585143605328,16.55053352012837,5.926165425376424,-479.27383,47.70243,88.90599,28.462591,14.005072,18.382862,-15.314368,24.468504,2.5168169,13.007725,23.549675,10.410211,22.438034,9.112656,12.7936535,7.1122026,2.6020083,7.4496803,0.83039075,11.080789,-0.30656365,7.840417,0.78674865,6.231509,6.818916,8.56076,0.1899179150018459,0.7367298995067785,1069.2792,578.8826,2379.1592,[161.49902344],2.0,1512.3333333333333,429.2163430796486,0.017844505691457423,0.7335484591033434,0.24860703520519864,khong_vong,dataset\khong_vong-ss7\Recording_134.wav,Recording_134.wav,khong_vong,0.9265189170837402,0.14020354762617496
7.3,0.087970115,0.45870972,0.0,1284.8999215043987,741.2783641976348,2123.3761468747734,964.965635926176,1502.5760849854933,1830.4907854194814,0.0016316682,0.01389704,0.034890859223887814,0.01427163926869037,18.102856985506616,7.190003747569469,-403.20255,37.020466,155.72232,33.096275,37.40295,21.658947,-31.121336,22.747484,-40.21344,14.660322,-23.242195,18.418686,-11.61487,21.453575,-4.9623322,20.085478,5.840343,15.925191,12.012356,12.071849,11.307168,9.81081,8.341753,12.353245,6.0023518,12.599235,0.9394860660799236,0.022044502578878154,853.14624,461.05573,3851.424,[135.99917763],1.3333333333333333,833.6666666666666,111.26420009249257,0.0014726471065772862,0.9982381604457716,0.00028919244765124866,khong_vong,dataset\khong_vong-ss7\Recording_14.wav,Recording_14.wav,khong_vong,0.9999600648880005,0.00023418895435107405
7.6,0.07276961,0.36846924,0.0,2374.0015882518346,1498.4103742991522,4224.139561776095,1615.4705810165913,4965.423359677225,5393.307602145214,0.0032396375,0.016374176,0.02690835801499033,0.019904055031153386,17.1378333896176,5.318783557567035,-423.30502,58.292473,136.6706,27.681124,54.616055,22.565084,1.4316674,20.420897,-0.59856606,12.069068,-9.172943,7.726875,-14.243499,6.026907,-11.981659,5.579516,-9.834901,7.071459,-1.1623993,6.6956296,-3.1568732,5.350799,-3.8997009,4.3142843,-2.223507,4.7106986,0.962279858034809,0.025873819064491568,859.3149,733.00543,3790.2844,[49.69200721],0.8333333333333334,457.16666666666663,26.700608607295827,0.004199819629601491,0.9948309400662675,0.0009692403041309957,khong_vong,dataset\khong_vong-ss7\Recording_141.wav,Recording_141.wav,khong_vong,0.8522830009460449,0.22354003046251114
7.0,0.064489186,0.52615356,0.0,3124.913843278221,2176.5458630525386,4509.954332013995,1901.5773487534059,6668.420669880319,6625.236335013395,0.004333521,0.012475937,0.04844184447533849,0.038385635289590964,17.240015050027242,7.1019859274823585,-426.66754,39.864258,115.06192,23.155302,44.979866,16.17068,-15.250948,23.565693,-18.733498,15.892347,-13.212842,14.330745,-5.46484,10.55957,0.62558484,9.87133,11.314591,12.085976,18.259485,12.756317,16.689838,11.464653,10.065527,12.716376,5.8633966,15.838535,0.9821128913819607,0.006770568069070735,845.4665,364.8773,2284.8503,[64.59960938],1.0,832.5,58.58555235247377,0.005586941257976967,0.9923580946921899,0.002054964049832917,khong_vong,dataset\khong_vong-ss7\Recording_142.wav,Recording_142.wav,khong_vong,0.9999755620956421,0.00015907571098498942
7.4,0.064016685,0.46401978,0.0,1621.8850829472615,567.2987720242089,2874.324788338008,914.0511570157946,1910.5407360674565,1879.1572128554242,0.00054111466,0.0014321122,0.038386272969052226,0.007148824531320215,17.419826602537675,7.4778393566012,-441.84235,37.0245,122.50819,19.53784,41.632645,14.699835,-11.03883,22.5272,-20.07323,14.115892,-9.700992,8.936366,-4.4023933,9.168795,3.7069018,7.8791614,12.946991,7.808769,19.366976,8.462503,16.330463,9.318131,8.695684,12.602845,3.8248625,15.4576,0.9778634151614488,0.00736801352544512,770.89594,357.10376,2287.7808,[54.39967105],0.6666666666666666,832.5,65.20865867863459,0.003738867744455183,0.9960846386295766,0.00017649362596827548,khong_vong,dataset\khong_vong-ss7\Recording_143.wav,Recording_143.wav,khong_vong,0.9974337220191956,0.009404876199368736
7.0,0.08700649,0.3626709,0.0,1142.0996745643245,345.34355517485716,2448.8841138016965,701.3620037948493,954.1666351849614,735.2441291673015,7.896097e-05,0.00013784737,0.025161123367988394,0.004959968324994013,17.842859028205236,5.980496120120667,-432.01602,51.11898,145.31976,22.222507,54.426575,20.494377,3.9038062,23.667349,-10.286586,15.160684,-11.580061,6.885895,-19.265934,6.2516723,-16.846144,4.122819,-11.591753,6.8652167,-2.3288538,7.2623177,0.09961717,5.554343,-0.2950571,4.921735,5.490681,7.073817,0.9772773485446392,0.013646441656245662,599.8806,278.94962,2317.402,[54.97839096],0.6666666666666666,457.3333333333333,40.358067484842614,0.0025509116785344538,0.9970378260231808,0.00041126229828483495,khong_vong,dataset\khong_vong-ss7\Recording_144.wav,Recording_144.wav,khong_vong,0.9872875213623047,0.036477501997113554
8.9,0.08651001,0.6615906,0.0,1678.1992065935128,678.4861823962362,3278.0708617091404,894.0573828367018,2587.899502840909,2483.3194585500432,0.0011261578,0.002069224,0.0272710272606383,0.007634072400530645,16.742132156159297,5.820460361665334,-430.29364,40.566708,100.71966,24.612429,53.957333,11.233833,18.152868,16.594452,0.55140626,11.641175,-6.892002,6.6690593,-9.952481,7.3701777,-7.094536,7.144613,-3.8795307,7.2294245,-0.36582726,6.916983,2.3039608,5.0826755,4.248786,4.481979,7.3467317,6.3725142,0.9811506869484141,0.011150700129391055,608.754,343.80606,2319.9143,[23.38447398],0.3333333333333333,564.8333333333333,27.68036307565347,0.0034241536154063753,0.9964799413343959,9.590505019799894e-05,khong_vong,dataset\khong_vong-ss7\Recording_145.wav,Recording_145.wav,saw,0.8795667290687561,0.23981573134673892
9.0,0.07752238,0.5517273,0.0,1335.0510012993343,494.2326296086542,2765.232692135633,932.0551536415476,1400.8660617142166,1402.4390814984504,0.00019681362,0.0007474514,0.02630013146760155,0.006483875613471405,18.52063392871524,7.363861297607283,-435.41153,41.282703,132.39839,19.990982,56.638412,13.762302,3.459099,21.39118,-11.629943,15.804174,-12.016142,8.664708,-12.585082,6.053865,-7.8628864,4.6757293,0.43538797,5.522801,6.3064957,6.5022697,2.3833325,6.9244533,-4.429226,6.428955,-5.948108,7.432057,0.9717373935591608,0.013090506201139699,667.08405,311.0734,2225.9707,[74.89809783],1.1666666666666667,511.66666666666663,111.44147567221103,0.0034889886476599497,0.9963396585542756,0.00017135279806457644,khong_vong,dataset\khong_vong-ss7\Recording_147.wav,Recording_147.wav,khong_vong,0.9960039258003235,0.01348538923117085
6.9,0.08479462,0.59259033,0.0,1674.5041443348082,1155.4737878785984,3143.6458933727154,978.4301090006558,1900.9195176499034,2834.1898597550608,0.0007438368,0.004111938,0.02912498488878143,0.00818725214990049,17.491695248877413,5.719150866620093,-426.48163,41.401917,109.742935,26.258358,51.996956,17.325813,13.058868,19.877794,-4.3445992,14.36374,-11.958924,5.6153364,-14.484105,5.933664,-12.237715,4.8736587,-9.705688,5.0899053,-3.4415123,5.7048573,0.8497284,6.3332777,5.272594,5.923639,11.717439,6.446313,0.9855052909868623,0.007631378920318637,596.26917,190.59299,1811.6597,[29.19756356],0.5,564.8333333333333,27.68036307565347,0.0014881372827351478,0.9983863763486468,0.00012548636861760566,khong_vong,dataset\khong_vong-ss7\Recording_149.wav,Recording_149.wav,saw,0.49991703033447266,0.4466251950654779
7.6,0.085342325,0.48828125,0.0,986.4434716230157,121.22340189449162,1852.9187065158449,429.9964357012413,952.833825707205,212.24614965727037,4.1859163e-05,4.518903e-05,0.028327868109284334,0.005927836404756076,17.87020140375772,5.518341026934923,-384.6715,32.02251,182.21935,19.493938,48.354645,19.862003,-19.821817,25.805664,-31.654488,21.141672,-27.648355,13.575023,-27.467234,6.248753,-25.62415,8.021077,-10.894841,7.1329794,1.3145484,7.399236,3.4203708,9.140412,5.163255,11.568638,7.9603877,10.522544,0.8833985759138225,0.06694845912837472,702.42413,287.35794,2136.974,[139.67483108],1.1666666666666667,509.16666666666663,122.43253130692929,0.0019186804494088533,0.9974327260329485,0.0006485935176427254,khong_vong,dataset\khong_vong-ss7\Recording_15.wav,Recording_15.wav,khong_vong,0.9996659755706787,0.0015954627297043123
8.5,0.065247364,0.5138855,0.0,1269.6070390344016,279.92248850546866,2583.17108395215,700.486467932718,1107.897878384913,476.60883978486225,0.00010180894,0.0001314857,0.03166178070599613,0.00717721328496051,18.436391980413713,6.747290067997294,-443.1839,38.26015,130.98628,22.612812,58.525402,10.183935,6.27208,21.43354,-10.760461,15.334279,-10.834938,7.262428,-11.698014,5.074014,-7.9370685,3.9039607,-0.21506894,4.864585,7.354836,5.0471935,7.532831,5.0605216,3.8879154,6.76734,0.77395105,8.316881,0.9764978416684854,0.010525960275208874,596.81445,258.34857,1868.3622,[30.39981618],0.5,753.1666666666666,68.40935608526073,0.004215716810028754,0.995667042822552,0.00011724036741910589,khong_vong,dataset\khong_vong-ss7\Recording_150.wav,Recording_150.wav,khong_vong,0.9858309626579285,0.03846751890101751
